code,type,name,elevation_ft,continent,iso_country,municipality
MHRO,medium_airport,Juan Manuel Galvez International Airport,39,NA,HN,Roatan Island
MHSC,medium_airport,Coronel Enrique Soto Cano Air Base,2061,NA,HN,Comayagua
MHTE,medium_airport,Tela Airport,7,NA,HN,Tela
MHTG,medium_airport,ToncontÃ­n International Airport,3294,NA,HN,Tegucigalpa
MHTJ,medium_airport,Trujillo Airport,3,NA,HN,Trujillo
MKBS,medium_airport,Boscobel Aerodrome,90,NA,JM,Ocho Rios
MKJP,large_airport,Norman Manley International Airport,10,NA,JM,Kingston
MKJS,medium_airport,Sangster International Airport,4,NA,JM,Montego Bay
MKKJ,medium_airport,Ken Jones Airport,20,NA,JM,Ken Jones
MKTP,medium_airport,Tinson Pen Airport,16,NA,JM,Tinson Pen
MMAA,large_airport,General Juan N Alvarez International Airport,16,NA,MX,Acapulco
MMAN,medium_airport,Del Norte International Airport,1476,NA,MX,
MMAS,medium_airport,JesÃºs TerÃ¡n Paredo International Airport,6112,NA,MX,Aguascalientes
MMBT,medium_airport,BahÃ­as de Huatulco International Airport,464,NA,MX,Huatulco
MMCB,medium_airport,General Mariano Matamoros Airport,4277,NA,MX,
MMCE,medium_airport,Ciudad del Carmen International Airport,10,NA,MX,Ciudad del Carmen
MMCL,medium_airport,Bachigualato Federal International Airport,108,NA,MX,CuliacÃ¡n
MMCM,medium_airport,Chetumal International Airport,39,NA,MX,Chetumal
MMCN,medium_airport,Ciudad ObregÃ³n International Airport,243,NA,MX,Ciudad ObregÃ³n
MMCP,medium_airport,Ingeniero Alberto AcuÃ±a Ongay International Airport,34,NA,MX,Campeche
MMCS,medium_airport,Abraham GonzÃ¡lez International Airport,3904,NA,MX,Ciudad JuÃ¡rez
MMCT,medium_airport,Chichen Itza International Airport,102,NA,MX,Chichen Itza
MMCU,medium_airport,General Roberto Fierro Villalobos International Airport,4462,NA,MX,Chihuahua
MMCV,medium_airport,General Pedro Jose Mendez International Airport,761,NA,MX,Ciudad Victoria
MMCY,medium_airport,Captain Rogelio Castillo National Airport,5709,NA,MX,Celaya
MMCZ,medium_airport,Cozumel International Airport,15,NA,MX,Cozumel
MMDA,medium_airport,Ciudad ConstituciÃ³n Airport,213,NA,MX,Ciudad ConstituciÃ³n
MMDO,medium_airport,General Guadalupe Victoria International Airport,6104,NA,MX,Durango
MMEP,medium_airport,Amado Nervo National Airport,3020,NA,MX,Tepic
MMGL,large_airport,Don Miguel Hidalgo Y Costilla International Airport,5016,NA,MX,Guadalajara
MMGM,medium_airport,General JosÃ© MarÃ­a YÃ¡Ã±ez International Airport,59,NA,MX,Guaymas
MMHO,large_airport,General Ignacio P. Garcia International Airport,627,NA,MX,Hermosillo
MMIA,medium_airport,Licenciado Miguel de la Madrid Airport,2467,NA,MX,Colima
MMIO,medium_airport,Plan De Guadalupe International Airport,4778,NA,MX,Saltillo
MMIT,medium_airport,Ixtepec Airport,164,NA,MX,Ixtepec
MMJA,medium_airport,El Lencero Airport,3127,NA,MX,Xalapa
MMLC,medium_airport,LÃ¡zaro CÃ¡rdenas Airport,39,NA,MX,LÃ¡zaro CÃ¡rdenas
MMLM,medium_airport,Valle del Fuerte International Airport,16,NA,MX,Los Mochis
MMLO,medium_airport,Del BajÃ­o International Airport,5956,NA,MX,Silao
MMLP,medium_airport,Manuel MÃ¡rquez de LeÃ³n International Airport,69,NA,MX,La Paz
MMLT,medium_airport,Loreto International Airport,34,NA,MX,Loreto
MMMA,medium_airport,General Servando Canales International Airport,25,NA,MX,Matamoros
MMMD,medium_airport,Licenciado Manuel Crescencio Rejon Int Airport,38,NA,MX,MÃ©rida
MMML,medium_airport,General Rodolfo SÃ¡nchez Taboada International Airport,74,NA,MX,Mexicali
MMMM,medium_airport,General Francisco J. Mujica International Airport,6033,NA,MX,Morelia
MMMT,medium_airport,MinatitlÃ¡n/Coatzacoalcos National Airport,36,NA,MX,MinatitlÃ¡n
MMMV,medium_airport,Monclova International Airport,1864,NA,MX,
MMMX,large_airport,Licenciado Benito Juarez International Airport,7316,NA,MX,Mexico City
MMMY,large_airport,General Mariano Escobedo International Airport,1278,NA,MX,Monterrey
MMMZ,medium_airport,General Rafael Buelna International Airport,38,NA,MX,MazatlÃ¡n
MMNL,medium_airport,QuetzalcÃ³atl International Airport,484,NA,MX,Nuevo Laredo
MMOX,medium_airport,XoxocotlÃ¡n International Airport,4989,NA,MX,Oaxaca
MMPA,medium_airport,El TajÃ­n National Airport,497,NA,MX,Poza Rica
MMPB,medium_airport,Hermanos SerdÃ¡n International Airport,7361,NA,MX,Puebla
MMPG,medium_airport,Piedras Negras International Airport,901,NA,MX,
MMPN,medium_airport,Licenciado y General Ignacio Lopez Rayon Airport,5258,NA,MX,
MMPR,large_airport,Licenciado Gustavo DÃ­az Ordaz International Airport,23,NA,MX,Puerto Vallarta
MMPS,medium_airport,Puerto Escondido International Airport,294,NA,MX,Puerto Escondido
MMQT,medium_airport,QuerÃ©taro Intercontinental Airport,6296,NA,MX,QuerÃ©taro
MMRX,medium_airport,General Lucio Blanco International Airport,139,NA,MX,Reynosa
MMSD,large_airport,Los Cabos International Airport,374,NA,MX,San JosÃ© del Cabo
MMSL,medium_airport,Cabo San Lucas International Airport,459,NA,MX,Cabo San Lucas
MMSP,medium_airport,Ponciano Arriaga International Airport,6035,NA,MX,San Luis PotosÃ­
MMTB,medium_airport,TerÃ¡n Air Base,1909,NA,MX,Tuxtla GutiÃ©rrez
MMTC,medium_airport,Francisco Sarabia International Airport,3688,NA,MX,TorreÃ³n
MMTG,medium_airport,Angel Albino Corzo International Airport,1499,NA,MX,Tuxtla GutiÃ©rrez
MMTJ,large_airport,General Abelardo L. RodrÃ­guez International Airport,489,NA,MX,Tijuana
MMTM,medium_airport,General Francisco Javier Mina International Airport,80,NA,MX,Tampico
MMTO,medium_airport,Licenciado Adolfo Lopez Mateos International Airport,8466,NA,MX,Toluca
MMTP,medium_airport,Tapachula International Airport,97,NA,MX,Tapachula
MMUN,large_airport,CancÃºn International Airport,22,NA,MX,CancÃºn
MMVA,medium_airport,Carlos Rovirosa PÃ©rez International Airport,46,NA,MX,Villahermosa
MMVR,medium_airport,General Heriberto Jara International Airport,90,NA,MX,Veracruz
MMZC,medium_airport,General Leobardo C. Ruiz International Airport,7141,NA,MX,Zacatecas
MMZH,medium_airport,Ixtapa Zihuatanejo International Airport,26,NA,MX,Ixtapa
MMZO,medium_airport,Playa De Oro International Airport,30,NA,MX,Manzanillo
MNBL,medium_airport,Bluefields Airport,20,NA,NI,Bluefileds
MNMG,medium_airport,Augusto C. Sandino (Managua) International Airport,194,NA,NI,Managua
MNPC,medium_airport,Puerto Cabezas Airport,52,NA,NI,Puerto Cabezas
MPBO,medium_airport,Bocas Del Toro International Airport,10,NA,PA,Isla ColÃ³n
MPCE,medium_airport,Alonso Valderrama Airport,33,NA,PA,ChitrÃ©
MPCH,medium_airport,Cap Manuel NiÃ±o International Airport,19,NA,PA,Changuinola
MPDA,medium_airport,Enrique Malek International Airport,89,NA,PA,David
MPEJ,medium_airport,Enrique Adolfo Jimenez Airport,25,NA,PA,ColÃ³n
MPMG,medium_airport,Marcos A. Gelabert International Airport,31,NA,PA,Albrook
MPSA,medium_airport,Ruben Cantu Airport,272,NA,PA,Santiago
MPTO,large_airport,Tocumen International Airport,135,NA,PA,Tocumen
MRAO,medium_airport,Aerotortuguero Airport,92,NA,CR,Roxana
MRBA,medium_airport,Buenos Aires Airport,1214,NA,CR,Punta Arenas
MRBC,medium_airport,Barra del Colorado Airport,3,NA,CR,Pococi
MRCC,medium_airport,Coto 47 Airport,26,NA,CR,Corredores
MRGF,medium_airport,Golfito Airport,49,NA,CR,Golfito
MRGP,medium_airport,Guapiles Airport,883,NA,CR,Pococi
MRLB,large_airport,Daniel Oduber Quiros International Airport,270,NA,CR,Liberia
MRLC,medium_airport,Los Chiles Airport,131,NA,CR,Los Chiles
MRLM,medium_airport,Limon International Airport,7,NA,CR,Puerto Limon
MRNS,medium_airport,Nosara Airport,33,NA,CR,Nicoya
MROC,medium_airport,Juan Santamaria International Airport,3021,NA,CR,San Jose
MRPJ,medium_airport,Puerto Jimenez Airport,7,NA,CR,Puerto Jimenez
MRPM,medium_airport,Palmar Sur Airport,49,NA,CR,Palmar Sur
MRPV,medium_airport,Tobias Bolanos International Airport,3287,NA,CR,San Jose
MRQP,medium_airport,Quepos Managua Airport,85,NA,CR,Quepos
MRSV,medium_airport,San Vito De Java Airport,3228,NA,CR,Coto Brus
MRUP,medium_airport,Upala Airport,184,NA,CR,Upala
MSLP,large_airport,MonseÃ±or Ãscar Arnulfo Romero International Airport,101,NA,SV,San Salvador (San Luis Talpa)
MSSS,medium_airport,Ilopango International Airport,2021,NA,SV,San Salvador
MTCA,medium_airport,Les Cayes Airport,203,NA,HT,Les Cayes
MTCH,medium_airport,Cap Haitien International Airport,10,NA,HT,Cap Haitien
MTJA,medium_airport,Jacmel Airport,167,NA,HT,Jacmel
MTJE,medium_airport,JÃ©rÃ©mie Airport,147,NA,HT,Jeremie
MTPP,medium_airport,Toussaint Louverture International Airport,122,NA,HT,Port-au-Prince
MTPX,medium_airport,Port-de-Paix Airport,9,NA,HT,Port-de-Paix
MUBA,medium_airport,Gustavo Rizo Airport,26,NA,CU,Baracoa
MUBY,medium_airport,Carlos Manuel de Cespedes Airport,203,NA,CU,Bayamo
MUCA,medium_airport,Maximo Gomez Airport,335,NA,CU,Ciego de Avila
MUCC,medium_airport,Jardines Del Rey Airport,13,NA,CU,Cayo Coco
MUCF,medium_airport,Jaime Gonzalez Airport,102,NA,CU,Cienfuegos
MUCL,medium_airport,Vilo AcuÃ±a International Airport,10,NA,CU,Cayo Largo del Sur
MUCM,medium_airport,Ignacio Agramonte International Airport,413,NA,CU,Camaguey
MUCU,medium_airport,Antonio Maceo International Airport,249,NA,CU,Santiago
MUGM,medium_airport,Leeward Point Field,56,NA,CU,Guantanamo Bay Naval Station
MUGT,medium_airport,Mariana Grajales Airport,56,NA,CU,GuantÃ¡namo
MUHA,large_airport,JosÃ© MartÃ­ International Airport,210,NA,CU,Havana
MUHG,medium_airport,Frank Pais International Airport,361,NA,CU,Holguin
MUKW,medium_airport,Kawama Airport,16,NA,CU,Varadero
MULM,medium_airport,La Coloma Airport,131,NA,CU,Pinar del Rio
MUMO,medium_airport,Orestes Acosta Airport,16,NA,CU,Moa
MUMZ,medium_airport,Sierra Maestra Airport,112,NA,CU,Manzanillo
MUNB,medium_airport,San Nicolas De Bari Airport,49,NA,CU,San NicolÃ¡s
MUNG,medium_airport,Rafael Cabrera Airport,79,NA,CU,Nueva Gerona
MUPB,medium_airport,Playa Baracoa Airport,102,NA,CU,Havana
MUPR,medium_airport,Pinar Del Rio Airport,131,NA,CU,Pinar del Rio
MUSC,medium_airport,Abel Santamaria Airport,338,NA,CU,Santa Clara
MUSJ,medium_airport,San Julian Air Base,98,NA,CU,Pinar Del Rio
MUSN,medium_airport,Siguanea Airport,39,NA,CU,Isla de la Juventud
MUTD,medium_airport,Alberto Delgado Airport,125,NA,CU,Trinidad
MUVR,large_airport,Juan Gualberto Gomez International Airport,210,NA,CU,Varadero
MUVT,medium_airport,Hermanos Ameijeiras Airport,328,NA,CU,Las Tunas
MWCB,medium_airport,Gerrard Smith International Airport,8,NA,KY,Cayman Brac
MWCL,medium_airport,Edward Bodden Airfield,3,NA,KY,Little Cayman
MWCR,large_airport,Owen Roberts International Airport,8,NA,KY,Georgetown
MYAB,medium_airport,Clarence A. Bain Airport,19,NA,BS,Mangrove Cay
MYAF,medium_airport,Andros Town Airport,5,NA,BS,
MYAK,medium_airport,Congo Town Airport,15,NA,BS,Andros
MYAM,medium_airport,Leonard M Thompson International Airport,6,NA,BS,Marsh Harbour
MYAN,medium_airport,San Andros Airport,5,NA,BS,Andros Island
MYAP,medium_airport,Spring Point Airport,11,NA,BS,Spring Point
MYAT,medium_airport,Treasure Cay Airport,8,NA,BS,Treasure Cay
MYBC,medium_airport,Chub Cay Airport,5,NA,BS,
MYBG,medium_airport,Great Harbour Cay Airport,18,NA,BS,Bullocks Harbour
MYBS,medium_airport,South Bimini Airport,10,NA,BS,South Bimini
MYCA,medium_airport,Arthur's Town Airport,18,NA,BS,Arthur's Town
MYCB,medium_airport,New Bight Airport,5,NA,BS,Cat Island
MYCI,medium_airport,Colonel Hill Airport,5,NA,BS,Colonel Hill
MYEF,medium_airport,Exuma International Airport,9,NA,BS,George Town
MYEG,medium_airport,George Town Airport,5,NA,BS,George Town
MYEH,medium_airport,North Eleuthera Airport,13,NA,BS,North Eleuthera
MYEM,medium_airport,Governor's Harbour Airport,26,NA,BS,Governor's Harbour
MYEN,medium_airport,Normans Cay Airport,8,NA,BS,
MYER,medium_airport,Rock Sound Airport,10,NA,BS,Rock Sound
MYES,medium_airport,Staniel Cay Airport,5,NA,BS,
MYGF,medium_airport,Grand Bahama International Airport,7,NA,BS,Freeport
MYIG,medium_airport,Inagua Airport,8,NA,BS,Matthew Town
MYLD,medium_airport,Deadman's Cay Airport,9,NA,BS,Deadman's Cay
MYLR,medium_airport,Hard Bargain Airport,,NA,BS,
MYLS,medium_airport,Stella Maris Airport,10,NA,BS,Stella Maris
MYMM,medium_airport,Mayaguana Airport,11,NA,BS,Abrahams Bay
MYNN,large_airport,Lynden Pindling International Airport,16,NA,BS,Nassau
MYRD,medium_airport,Duncan Town Airport,6,NA,BS,
MYSM,medium_airport,San Salvador Airport,24,NA,BS,San Salvador
MZBZ,large_airport,Philip S. W. Goldson International Airport,15,NA,BZ,Belize City
NBS,medium_airport,Changbaishan Airport,2874,AS,CN,Baishan
NCRG,large_airport,Rarotonga International Airport,19,OC,CK,Avarua
NFFN,medium_airport,Nadi International Airport,59,OC,FJ,Nadi
NFNA,medium_airport,Nausori International Airport,17,OC,FJ,Nausori
NFNL,medium_airport,Labasa Airport,44,OC,FJ,
NFTF,medium_airport,Fua'amotu International Airport,126,OC,TO,Nuku'alofa
NFTL,medium_airport,Lifuka Island Airport,31,OC,TO,Lifuka
NFTV,medium_airport,Vava'u International Airport,236,OC,TO,Vava'u Island
NG-0003,medium_airport,Gombe Lawanti International Airport,1590,AF,NG,Gombe
NG-QRW,medium_airport,Warri Airport,242,AF,NG,Warri
NGFU,medium_airport,Funafuti International Airport,9,OC,TV,Funafuti
NGTA,medium_airport,Bonriki International Airport,9,OC,KI,Tarawa
NGTE,medium_airport,Tabiteuea North Airport,7,OC,KI,
NIUE,medium_airport,Niue International Airport,209,OC,NU,Alofi
NLH,medium_airport,Ninglang Luguhu Airport,10804,AS,CN,Ninglang
NLWF,medium_airport,Pointe Vele Airport,20,OC,WF,Futuna Island
NLWW,medium_airport,Hihifo Airport,79,OC,WF,Wallis Island
NSFA,medium_airport,Faleolo International Airport,58,OC,WS,Apia
NSFQ,medium_airport,Fitiuta Airport,110,OC,AS,Fitiuta Village
NSTU,medium_airport,Pago Pago International Airport,32,OC,AS,Pago Pago
NTAA,large_airport,Faa'a International Airport,5,OC,PF,Papeete
NTAR,medium_airport,Rurutu Airport,18,OC,PF,
NTAT,medium_airport,Tubuai Airport,7,OC,PF,
NTGA,medium_airport,Anaa Airport,10,OC,PF,
NTGB,medium_airport,Fangatau Airport,9,OC,PF,
NTGC,medium_airport,Tikehau Airport,6,OC,PF,
NTGE,medium_airport,Reao Airport,12,OC,PF,
NTGF,medium_airport,Fakarava Airport,13,OC,PF,
NTGI,medium_airport,Manihi Airport,14,OC,PF,
NTGJ,medium_airport,Totegegie Airport,7,OC,PF,
NTGK,medium_airport,Kaukura Airport,11,OC,PF,
NTGM,medium_airport,Makemo Airport,3,OC,PF,
NTGP,medium_airport,Puka Puka Airport,5,OC,PF,
NTGT,medium_airport,Takapoto Airport,12,OC,PF,
NTGU,medium_airport,Arutua Airport,9,OC,PF,
NTGV,medium_airport,Mataiva Airport,11,OC,PF,
NTHE,medium_airport,Ahe Airport,11,OC,PF,Ahe Atoll
NTKR,medium_airport,Takaroa Airport,13,OC,PF,
NTMD,medium_airport,Nuku Hiva Airport,220,OC,PF,
NTMN,medium_airport,Hiva Oa-Atuona Airport,1481,OC,PF,Hiva Oa Island
NTTB,medium_airport,Bora Bora Airport,10,OC,PF,Motu Mute
NTTG,medium_airport,Rangiroa Airport,10,OC,PF,
NTTH,medium_airport,Huahine-Fare Airport,7,OC,PF,Fare
NTTM,medium_airport,Moorea Airport,9,OC,PF,
NTTO,medium_airport,Hao Airport,10,OC,PF,
NTTP,medium_airport,Maupiti Airport,15,OC,PF,
NTTR,medium_airport,Raiatea Airport,3,OC,PF,Uturoa
NVSQ,medium_airport,Gaua Island Airport,100,OC,VU,Gaua Island
NVSS,medium_airport,Santo Pekoa International Airport,184,OC,VU,Luganville
NVVV,medium_airport,Bauerfield International Airport,70,OC,VU,Port Vila
NVVW,medium_airport,Tanna Airport,19,OC,VU,
NWWA,medium_airport,Tiga Airport,128,OC,NC,Tiga
NWWC,medium_airport,Ãle Art - Waala Airport,306,OC,NC,Waala
NWWD,medium_airport,KonÃ© Airport,23,OC,NC,KonÃ©
NWWE,medium_airport,Ãle des Pins Airport,315,OC,NC,Ãle des Pins
NWWK,medium_airport,Koumac Airport,42,OC,NC,Koumac
NWWL,medium_airport,Lifou Airport,92,OC,NC,Lifou
NWWM,medium_airport,NoumÃ©a Magenta Airport,10,OC,NC,NoumÃ©a
NWWR,medium_airport,MarÃ© Airport,141,OC,NC,MarÃ©
NWWU,medium_airport,Touho Airport,10,OC,NC,Touho
NWWV,medium_airport,OuvÃ©a Airport,23,OC,NC,OuvÃ©a
NWWW,medium_airport,La Tontouta International Airport,52,OC,NC,NoumÃ©a
NZAA,large_airport,Auckland International Airport,23,OC,NZ,Auckland
NZAP,medium_airport,Taupo Airport,1335,OC,NZ,Taupo
NZAR,medium_airport,Ardmore Airport,111,OC,NZ,Manurewa
NZCH,large_airport,Christchurch International Airport,123,OC,NZ,Christchurch
NZCI,medium_airport,Chatham Islands-Tuuta Airport,43,OC,NZ,Waitangi
NZDN,medium_airport,Dunedin Airport,4,OC,NZ,Dunedin
NZGS,medium_airport,Gisborne Airport,15,OC,NZ,Gisborne
NZGT,medium_airport,Glentanner Airport,1824,OC,NZ,Glentanner Station
NZHK,medium_airport,Hokitika Airfield,146,OC,NZ,
NZHN,medium_airport,Hamilton International Airport,172,OC,NZ,Hamilton
NZIR,medium_airport,McMurdo Station Ice Runway,1,AN,AQ,McMurdo Station
NZKK,medium_airport,Kerikeri Airport,492,OC,NZ,Kerikeri
NZKT,medium_airport,Kaitaia Airport,270,OC,NZ,Kaitaia
NZLX,medium_airport,Alexandra Airport,752,OC,NZ,Alexandra
NZMC,medium_airport,Mount Cook Airport,2153,OC,NZ,
NZMO,medium_airport,Manapouri Airport,687,OC,NZ,
NZMS,medium_airport,Hood Airport,364,OC,NZ,Masterton
NZNP,medium_airport,New Plymouth Airport,97,OC,NZ,New Plymouth
NZNR,medium_airport,Hawke's Bay Airport,6,OC,NZ,Napier
NZNS,medium_airport,Nelson Airport,17,OC,NZ,Nelson
NZNV,medium_airport,Invercargill Airport,5,OC,NZ,Invercargill
NZOH,medium_airport,RNZAF Base Ohakea,164,OC,NZ,
NZOU,medium_airport,Oamaru Airport,99,OC,NZ,
NZPG,medium_airport,McMurdo Station Pegasus Field,18,AN,AQ,McMurdo Station
NZPM,medium_airport,Palmerston North Airport,151,OC,NZ,
NZPP,medium_airport,Paraparaumu Airport,22,OC,NZ,
NZQN,medium_airport,Queenstown International Airport,1171,OC,NZ,Queenstown
NZRO,medium_airport,Rotorua Regional Airport,935,OC,NZ,Rotorua
NZSP,medium_airport,South Pole Station Airport,9300,AN,AQ,
NZTG,medium_airport,Tauranga Airport,13,OC,NZ,Tauranga
NZTU,medium_airport,Timaru Airport,89,OC,NZ,
NZUK,medium_airport,Pukaki Airport,1575,OC,NZ,Twitzel
NZWB,medium_airport,Woodbourne Airport,109,OC,NZ,Blenheim
NZWD,medium_airport,Williams Field,68,AN,AQ,McMurdo Station
NZWF,medium_airport,Wanaka Airport,1142,OC,NZ,
NZWK,medium_airport,Whakatane Airport,20,OC,NZ,
NZWN,large_airport,Wellington International Airport,41,OC,NZ,Wellington
NZWO,medium_airport,Wairoa Airport,42,OC,NZ,Wairoa
NZWP,medium_airport,RNZAF Base Auckland-Whenuapai,100,OC,NZ,
NZWR,medium_airport,Whangarei Airport,133,OC,NZ,
NZWS,medium_airport,Westport Airport,13,OC,NZ,
NZWU,medium_airport,Wanganui Airport,27,OC,NZ,Wanganui
OAHR,medium_airport,Herat Airport,3206,AS,AF,
OAIX,medium_airport,Bagram Air Base,4895,AS,AF,Bagram
OAJL,medium_airport,Jalalabad Airport,1814,AS,AF,
OAKB,medium_airport,Hamid Karzai International Airport,5877,AS,AF,Kabul
OAKN,medium_airport,Kandahar Airport,3337,AS,AF,
OAMN,medium_airport,Maimana Airport,2743,AS,AF,
OAMS,medium_airport,Mazar I Sharif Airport,1284,AS,AF,
OAUZ,medium_airport,Konduz Airport,1457,AS,AF,
OBBI,large_airport,Bahrain International Airport,6,AS,BH,Manama
OBBS,medium_airport,Sheik Isa Air Base,136,AS,BH,Sitrah
OEAB,medium_airport,Abha Regional Airport,6858,AS,SA,Abha
OEAH,medium_airport,Al Ahsa Airport,588,AS,SA,
OEBA,medium_airport,Al Baha Airport,5486,AS,SA,
OEBH,medium_airport,Bisha Airport,3887,AS,SA,
OEDF,large_airport,King Fahd International Airport,72,AS,SA,Ad Dammam
OEDM,medium_airport,King Salman Abdulaziz Airport,3026,AS,SA,Dawadmi
OEDR,large_airport,King Abdulaziz Air Base,84,AS,SA,
OEGN,medium_airport,Jizan Regional Airport,20,AS,SA,Jizan
OEGS,medium_airport,Gassim Airport,2126,AS,SA,
OEGT,medium_airport,Gurayat Domestic Airport,1672,AS,SA,Gurayat
OEHL,medium_airport,Ha'il Airport,3331,AS,SA,Ha'il
OEJB,medium_airport,Jubail Airport,26,AS,SA,Jubail
OEJF,medium_airport,King Faisal Naval Base,7,AS,SA,Jeddah
OEJN,large_airport,King Abdulaziz International Airport,48,AS,SA,Jeddah
OEKK,medium_airport,King Khaled Military City Airport,1352,AS,SA,King Khaled Military City
OEKM,medium_airport,King Khaled Air Base,6778,AS,SA,
OEMA,large_airport,Prince Mohammad Bin Abdulaziz Airport,2151,AS,SA,Medina
OENG,medium_airport,Nejran Airport,3982,AS,SA,
OENN,medium_airport,Neom Airport,29,AS,SA,Neom
OEPA,medium_airport,Al Qaisumah/Hafr Al Batin Airport,1174,AS,SA,Qaisumah
OEPS,medium_airport,Prince Sultan Air Base,1651,AS,SA,
OERF,medium_airport,Rafha Domestic Airport,1474,AS,SA,Rafha
OERK,large_airport,King Khaled International Airport,2049,AS,SA,Riyadh
OERM,medium_airport,Ras Mishab Airport,13,AS,SA,
OERR,medium_airport,Arar Domestic Airport,1813,AS,SA,Arar
OERT,medium_airport,Ras Tanura Airport,6,AS,SA,
OERY,medium_airport,Riyadh Air Base,2082,AS,SA,Riyadh
OESH,medium_airport,Sharurah Airport,2363,AS,SA,
OESK,medium_airport,Al-Jawf Domestic Airport,2261,AS,SA,Al-Jawf
OETB,medium_airport,Tabuk Airport,2551,AS,SA,Tabuk
OETF,medium_airport,Taâif Regional Airport,4848,AS,SA,Taâif
OETN,medium_airport,Ras Tanajib Airport,30,AS,SA,
OETR,medium_airport,Turaif Domestic Airport,2803,AS,SA,Turaif
OEWD,medium_airport,Wadi Al Dawasir Airport,2062,AS,SA,
OEWJ,medium_airport,Al Wajh Domestic Airport,66,AS,SA,Al Wajh
OEYN,medium_airport,Prince Abdulmohsin Bin Abdulaziz Airport,26,AS,SA,Yanbu
OIAA,medium_airport,Abadan Airport,10,AS,IR,Abadan
OIAG,medium_airport,Aghajari Airport,88,AS,IR,Aghajari
OIAH,medium_airport,Gachsaran Airport,2414,AS,IR,Gachsaran
OIAI,medium_airport,Shahid Asyaee Airport,1206,AS,IR,
OIAM,medium_airport,Mahshahr Airport,8,AS,IR,
OIAW,medium_airport,Ahwaz Airport,66,AS,IR,Ahwaz
OIBA,medium_airport,Abu Musa Island Airport,23,AS,IR,Abu Musa
OIBB,medium_airport,Bushehr Airport,68,AS,IR,Bushehr
OIBJ,medium_airport,Jam Airport,2173,AS,IR,Kangan
OIBK,medium_airport,Kish International Airport,101,AS,IR,Kish Island
OIBL,medium_airport,Bandar Lengeh Airport,67,AS,IR,Bandar Lengeh
OIBP,medium_airport,Persian Gulf International Airport,27,AS,IR,Asalouyeh
OIBQ,medium_airport,Khark Island Airport,17,AS,IR,
OIBS,medium_airport,Sirri Island Airport,43,AS,IR,
OIBV,medium_airport,Lavan Island Airport,76,AS,IR,
OICC,medium_airport,Shahid Ashrafi Esfahani Airport,4307,AS,IR,Kermanshah
